# Time (s), Acceleration (g)
2.069000000000000128e+01,4.575249639943387327e-04
2.069999999999999929e+01,4.530654106562640934e-04
2.071000000000000085e+01,4.039806845431569322e-04
2.071999999999999886e+01,3.094665183783443674e-04
2.073000000000000043e+01,2.032918330748460616e-04
2.074000000000000199e+01,1.017780685407154891e-04
2.075000000000000000e+01,-1.035404173180742501e-05
2.076000000000000156e+01,-1.352810623677280690e-04
2.076999999999999957e+01,-2.409087771393417753e-04
2.078000000000000114e+01,-3.067934869482368074e-04
2.078999999999999915e+01,-3.577067431045292522e-04
2.080000000000000071e+01,-4.271201477315843612e-04
2.080999999999999872e+01,-5.041826975099850377e-04
2.082000000000000028e+01,-5.424209129598251983e-04
2.083000000000000185e+01,-5.288185052775358670e-04
2.083999999999999986e+01,-5.101040269030454859e-04
2.085000000000000142e+01,-5.259411731249310964e-04
2.085999999999999943e+01,-5.574107852153273746e-04
2.087000000000000099e+01,-5.726179568043456968e-04
2.087999999999999901e+01,-5.725736934590517323e-04
2.089000000000000057e+01,-5.712439574925014425e-04
2.090000000000000213e+01,-5.709754937901175605e-04
2.091000000000000014e+01,-5.607941235050177206e-04
2.092000000000000171e+01,-5.462562377917669180e-04
2.092999999999999972e+01,-5.598184202810954201e-04
2.094000000000000128e+01,-6.040880454227823097e-04
2.094999999999999929e+01,-6.346786437185138879e-04
2.096000000000000085e+01,-6.115754881832306551e-04
2.096999999999999886e+01,-5.370239349718906787e-04
2.098000000000000043e+01,-4.487017098151373576e-04
2.099000000000000199e+01,-3.752641288548679011e-04
2.100000000000000000e+01,-3.108861722716455347e-04
2.101000000000000156e+01,-2.259926472364779011e-04
2.101999999999999957e+01,-8.534930762445691252e-05
2.103000000000000114e+01,1.249707042548296558e-04
2.103999999999999915e+01,3.832036656980725500e-04
2.105000000000000071e+01,6.412340256666021650e-04
2.105999999999999872e+01,8.489475000715033734e-04
2.107000000000000028e+01,9.903710418029351183e-04
2.108000000000000185e+01,1.088012153397746075e-03
2.108999999999999986e+01,1.167165118066379546e-03
2.110000000000000142e+01,1.235735156550170355e-03
2.110999999999999943e+01,1.290340202613523678e-03
2.112000000000000099e+01,1.319872557664497192e-03
2.112999999999999901e+01,1.307997273679488773e-03
2.114000000000000057e+01,1.256686126635703140e-03
2.115000000000000213e+01,1.203660557236647943e-03
2.116000000000000014e+01,1.181431555078965145e-03
2.117000000000000171e+01,1.164791739807115832e-03
2.117999999999999972e+01,1.092992656161648115e-03
2.119000000000000128e+01,9.385468321849712789e-04
2.119999999999999929e+01,7.335376272590205839e-04
2.121000000000000085e+01,5.247132458058064840e-04
2.121999999999999886e+01,3.227205045764874446e-04
2.123000000000000043e+01,1.174035673602140135e-04
2.124000000000000199e+01,-9.047641004564710085e-05
2.125000000000000000e+01,-3.022429200127497778e-04
2.126000000000000156e+01,-5.299148524282082428e-04
2.126999999999999957e+01,-7.725795022868247805e-04
2.128000000000000114e+01,-1.001643574670139144e-03
2.128999999999999915e+01,-1.185767553699847371e-03
2.130000000000000071e+01,-1.333468610604594427e-03
2.130999999999999872e+01,-1.479884987306874164e-03
2.132000000000000028e+01,-1.616584140476701138e-03
2.133000000000000185e+01,-1.671302302467372923e-03
2.133999999999999986e+01,-1.583186320688796580e-03
2.135000000000000142e+01,-1.375151301884361497e-03
2.135999999999999943e+01,-1.117413343045471630e-03
2.137000000000000099e+01,-8.508430659909245290e-04
2.137999999999999901e+01,-5.792857600824508849e-04
2.139000000000000057e+01,-3.026870039098922098e-04
2.140000000000000213e+01,-4.122297117928330756e-05
2.141000000000000014e+01,1.929876424302005497e-04
2.142000000000000171e+01,4.229963878791456050e-04
2.142999999999999972e+01,6.455596790793276859e-04
2.144000000000000128e+01,8.127899059858171432e-04
2.144999999999999929e+01,8.979552582350004176e-04
2.146000000000000085e+01,9.247289074099324449e-04
2.146999999999999886e+01,9.444097293268200778e-04
2.148000000000000043e+01,9.680031558039958392e-04
2.149000000000000199e+01,9.519630103342674107e-04
2.150000000000000000e+01,8.788823084213211352e-04
2.151000000000000156e+01,7.827324489025591810e-04
2.151999999999999957e+01,7.035188007889455527e-04
2.153000000000000114e+01,6.469774825489345901e-04
2.153999999999999915e+01,5.874607707263019424e-04
2.155000000000000071e+01,5.105689652370201757e-04
2.155999999999999872e+01,4.263379052098586162e-04
2.157000000000000028e+01,3.526792798579970762e-04
2.158000000000000185e+01,2.971396560548283852e-04
2.158999999999999986e+01,2.548456260057277954e-04
2.160000000000000142e+01,2.207326346330482211e-04
2.160999999999999943e+01,1.860003194104522650e-04
2.162000000000000099e+01,1.457853379091731370e-04
2.162999999999999901e+01,1.006589423260274277e-04
2.164000000000000057e+01,4.322407986865294243e-05
2.165000000000000213e+01,-2.732366095946152894e-05
2.166000000000000014e+01,-9.206542995223842424e-05
2.167000000000000171e+01,-1.223766655640753107e-04
2.167999999999999972e+01,-1.094668645404572481e-04
2.169000000000000128e+01,-7.390248449572179266e-05
2.169999999999999929e+01,-2.589928245160292263e-05
2.171000000000000085e+01,4.973205833418907311e-05
2.171999999999999886e+01,1.633544387377850295e-04
2.173000000000000043e+01,2.936106675932011276e-04
2.174000000000000199e+01,3.992993818619724761e-04
2.175000000000000000e+01,4.698161018287655422e-04
2.176000000000000156e+01,5.326751538329013106e-04
2.176999999999999957e+01,6.035805371100988470e-04
2.178000000000000114e+01,6.666041733782918696e-04
2.178999999999999915e+01,7.066533632715289726e-04
2.180000000000000071e+01,7.397905813618303565e-04
2.180999999999999872e+01,7.909795603237138907e-04
2.182000000000000028e+01,8.514180062398231646e-04
2.183000000000000185e+01,8.878733748428669931e-04
2.183999999999999986e+01,8.964278086077556110e-04
2.185000000000000142e+01,9.217653829950286579e-04
2.185999999999999943e+01,1.006245924882225289e-03
2.187000000000000099e+01,1.145132143147002159e-03
2.187999999999999901e+01,1.302824451905521203e-03
2.189000000000000057e+01,1.449801915173168278e-03
2.190000000000000213e+01,1.579502904256105313e-03
2.191000000000000014e+01,1.693340326927743333e-03
2.192000000000000171e+01,1.789329080937505489e-03
2.192999999999999972e+01,1.869718082033005203e-03
2.194000000000000128e+01,1.927644794677970622e-03
2.194999999999999929e+01,1.939473158258590846e-03
2.196000000000000085e+01,1.889145291122326827e-03
2.196999999999999886e+01,1.780906320758328604e-03
2.198000000000000043e+01,1.636419509555737083e-03
2.199000000000000199e+01,1.479472130794620482e-03
2.200000000000000000e+01,1.311339851987505410e-03
2.201000000000000156e+01,1.119052118783265713e-03
2.201999999999999957e+01,9.012113284248709187e-04
2.203000000000000114e+01,6.734609402218055428e-04
2.203999999999999915e+01,4.633920581823785362e-04
2.205000000000000071e+01,2.949701535134253093e-04
2.205999999999999872e+01,1.680746989584669144e-04
2.207000000000000028e+01,6.446342144146832145e-05
2.208000000000000185e+01,-3.151292751503370962e-05
2.208999999999999986e+01,-1.246259755381051379e-04
2.210000000000000142e+01,-2.062276062393978370e-04
2.210999999999999943e+01,-2.680431937996565340e-04
2.212000000000000099e+01,-3.171689848148601370e-04
2.212999999999999901e+01,-3.657872303384377354e-04
2.214000000000000057e+01,-4.225090609575118819e-04
2.215000000000000213e+01,-4.900706257513148074e-04
2.216000000000000014e+01,-5.614293636960507143e-04
2.217000000000000171e+01,-6.169080504496665760e-04
2.217999999999999972e+01,-6.298027483932029311e-04
2.219000000000000128e+01,-5.901243412625635943e-04
2.219999999999999929e+01,-5.119434316067309875e-04
2.221000000000000085e+01,-4.087664646937800607e-04
2.221999999999999886e+01,-2.749588118614767606e-04
2.223000000000000043e+01,-1.030551290015579253e-04
2.224000000000000199e+01,8.504889322804159719e-05
2.225000000000000000e+01,2.506482560940646994e-04
2.226000000000000156e+01,3.855237088173087503e-04
2.226999999999999957e+01,5.185357450949668262e-04
2.228000000000000114e+01,6.640304245669609307e-04
2.228999999999999915e+01,7.851227025305965992e-04
2.230000000000000071e+01,8.316578631620754215e-04
2.230999999999999872e+01,7.994606523121697674e-04
2.232000000000000028e+01,7.215486987793005066e-04
2.233000000000000185e+01,6.155184462840985549e-04
2.233999999999999986e+01,4.717126244039256447e-04
2.235000000000000142e+01,2.897904374346509495e-04
2.235999999999999943e+01,9.864255888047866142e-05
2.237000000000000099e+01,-7.812506638835164550e-05
2.237999999999999901e+01,-2.473266255210689393e-04
2.239000000000000057e+01,-4.110347416176414383e-04
2.240000000000000213e+01,-5.408361533865047206e-04
2.241000000000000014e+01,-6.082778839709049963e-04
2.242000000000000171e+01,-6.221054090063827657e-04
2.242999999999999972e+01,-6.198030821928265889e-04
2.244000000000000128e+01,-6.177879665272011144e-04
2.244999999999999929e+01,-5.909817660757530440e-04
2.246000000000000085e+01,-5.198168835453985046e-04
2.246999999999999886e+01,-4.316345143763179824e-04
2.248000000000000043e+01,-3.749009383558443123e-04
2.249000000000000199e+01,-3.722347857846218739e-04
2.250000000000000000e+01,-4.087763683291739279e-04
2.251000000000000156e+01,-4.503272581769304501e-04
2.251999999999999957e+01,-4.691944444503581705e-04
2.253000000000000114e+01,-4.611584270569050082e-04
2.253999999999999915e+01,-4.456781580340246391e-04
2.255000000000000071e+01,-4.485411773617786931e-04
2.255999999999999872e+01,-4.713238051417319315e-04
2.257000000000000028e+01,-4.850343798383590266e-04
2.258000000000000185e+01,-4.603071201772579251e-04
2.258999999999999986e+01,-3.927723221150032900e-04
2.260000000000000142e+01,-3.051983219945553823e-04
2.260999999999999943e+01,-2.295970470763045016e-04
2.262000000000000099e+01,-1.867435957660858084e-04
2.262999999999999901e+01,-1.789959495079171869e-04
2.264000000000000057e+01,-1.828728253637984589e-04
2.265000000000000213e+01,-1.589939196590129116e-04
2.266000000000000014e+01,-9.423516647418179234e-05
2.267000000000000171e+01,-2.778477053935134619e-05
2.267999999999999972e+01,-1.953169047850736436e-05
2.269000000000000128e+01,-8.718337688230442628e-05
2.269999999999999929e+01,-1.881962563038089991e-04
2.271000000000000085e+01,-2.683697745008034618e-04
2.271999999999999886e+01,-3.090236054794739712e-04
2.273000000000000043e+01,-3.204919458261369799e-04
2.274000000000000199e+01,-3.103377774544277068e-04
2.275000000000000000e+01,-2.831555954980750000e-04
2.276000000000000156e+01,-2.575185233660200472e-04
2.276999999999999957e+01,-2.484673393772396811e-04
2.278000000000000114e+01,-2.402797672899195430e-04
2.278999999999999915e+01,-2.037640214930163741e-04
2.280000000000000071e+01,-1.397019751444792941e-04
2.280999999999999872e+01,-8.452789049532575193e-05
2.282000000000000028e+01,-6.569955408625021180e-05
2.283000000000000185e+01,-6.969056992040491478e-05
2.283999999999999986e+01,-7.528471222033143728e-05
2.285000000000000142e+01,-9.900986577236650481e-05
2.285999999999999943e+01,-1.732975530878471055e-04
2.287000000000000099e+01,-2.991244273570741038e-04
2.287999999999999901e+01,-4.477959756343736553e-04
2.289000000000000057e+01,-5.976026445119134861e-04
2.290000000000000213e+01,-7.420256396273124848e-04
2.291000000000000014e+01,-8.554916564113840141e-04
2.292000000000000171e+01,-8.947310748962054036e-04
2.292999999999999972e+01,-8.513616401021066506e-04
2.294000000000000128e+01,-7.680171282945161401e-04
2.294999999999999929e+01,-6.923120291601211982e-04
2.296000000000000085e+01,-6.278289391290865426e-04
2.296999999999999886e+01,-5.480834983445010723e-04
2.298000000000000043e+01,-4.471996052840347658e-04
2.299000000000000199e+01,-3.430069484652278271e-04
2.300000000000000000e+01,-2.442110984371067021e-04
2.301000000000000156e+01,-1.444297290002810217e-04
2.301999999999999957e+01,-4.507857188120473614e-05
2.303000000000000114e+01,3.866320847795636667e-05
2.303999999999999915e+01,1.035803390103282539e-04
2.305000000000000071e+01,1.699031057143232301e-04
2.305999999999999872e+01,2.548346675000168551e-04
2.307000000000000028e+01,3.467295666265459157e-04
2.308000000000000185e+01,4.162755232986740548e-04
2.308999999999999986e+01,4.497057446226581886e-04
2.310000000000000142e+01,4.629298465404326954e-04
2.310999999999999943e+01,4.852437391324331039e-04
2.312000000000000099e+01,5.328707655762113249e-04
2.312999999999999901e+01,5.925965151203001777e-04
2.314000000000000057e+01,6.314116548938421888e-04
2.315000000000000213e+01,6.270673797324435471e-04
2.316000000000000014e+01,5.881338386446104778e-04
2.317000000000000171e+01,5.428473127382993976e-04
2.317999999999999972e+01,5.049777303898563300e-04
2.319000000000000128e+01,4.561582725533002607e-04
2.319999999999999929e+01,3.724205202261612370e-04
2.321000000000000085e+01,2.543546387684043116e-04
2.321999999999999886e+01,1.180493920672602299e-04
2.323000000000000043e+01,-2.422141433316106680e-05
2.324000000000000199e+01,-1.581817208989058600e-04
2.325000000000000000e+01,-2.576289305225032151e-04
2.326000000000000156e+01,-3.026217514238128091e-04
2.326999999999999957e+01,-3.061076428002801960e-04
2.328000000000000114e+01,-2.987934189759598800e-04
2.328999999999999915e+01,-2.815487784783870140e-04
2.330000000000000071e+01,-2.159154483296612192e-04
2.330999999999999872e+01,-7.825973019245951361e-05
2.332000000000000028e+01,9.091275663701068178e-05
2.333000000000000185e+01,2.194309894427820789e-04
2.333999999999999986e+01,2.795409813152440132e-04
2.335000000000000142e+01,3.074838558496989418e-04
2.335999999999999943e+01,3.547245522245427328e-04
2.337000000000000099e+01,4.364874358720574111e-04
2.337999999999999901e+01,5.304550581921827239e-04
2.339000000000000057e+01,6.090340612119084229e-04
2.340000000000000213e+01,6.518022349431362803e-04
2.341000000000000014e+01,6.430465502823253313e-04
2.342000000000000171e+01,5.825668213349465257e-04
2.342999999999999972e+01,4.953968865337439291e-04
2.344000000000000128e+01,4.184088510119276984e-04
2.344999999999999929e+01,3.713120354025775693e-04
2.346000000000000085e+01,3.472729669086034002e-04
2.346999999999999886e+01,3.346263632622984200e-04
2.348000000000000043e+01,3.356371285334354263e-04
2.349000000000000199e+01,3.578579705337545450e-04
2.350000000000000000e+01,3.954471269290433361e-04
2.351000000000000156e+01,4.282415590597549735e-04
2.351999999999999957e+01,4.365067481174420981e-04
2.353000000000000114e+01,4.138264398840446135e-04
2.353999999999999915e+01,3.711303954230247876e-04
2.355000000000000071e+01,3.287287024908885132e-04
2.355999999999999872e+01,2.998192604625875301e-04
2.357000000000000028e+01,2.804114656467056516e-04
2.358000000000000185e+01,2.592731917896706480e-04
2.358999999999999986e+01,2.391269011519666743e-04
2.360000000000000142e+01,2.382005025340457516e-04
2.360999999999999943e+01,2.679983630736177519e-04
2.362000000000000099e+01,3.202165902881223217e-04
2.362999999999999901e+01,3.783180815800272850e-04
2.364000000000000057e+01,4.356554722268130074e-04
2.365000000000000213e+01,4.949507148889483550e-04
2.366000000000000014e+01,5.563032740903164864e-04
2.367000000000000171e+01,6.176916747622645826e-04
2.367999999999999972e+01,6.781645292121192027e-04
2.369000000000000128e+01,7.311098642390993080e-04
2.369999999999999929e+01,7.585412603654294664e-04
2.371000000000000085e+01,7.441812294619830608e-04
2.371999999999999886e+01,6.952423556826166015e-04
2.373000000000000043e+01,6.338642838678985219e-04
2.374000000000000199e+01,5.698115611887322402e-04
2.375000000000000000e+01,4.993047838053589439e-04
2.376000000000000156e+01,4.290483346297201085e-04
2.376999999999999957e+01,3.819024391983670097e-04
2.378000000000000114e+01,3.648741851500102358e-04
2.378999999999999915e+01,3.542096664695291107e-04
2.380000000000000071e+01,3.299915872395433616e-04
2.380999999999999872e+01,3.077102323843879301e-04
2.382000000000000028e+01,3.195993680509186816e-04
2.383000000000000185e+01,3.708742102276695149e-04
2.383999999999999986e+01,4.380442147207606581e-04
2.385000000000000142e+01,5.090100295302471241e-04
2.385999999999999943e+01,5.946837384841218745e-04
2.387000000000000099e+01,6.954106530191667742e-04
2.387999999999999901e+01,7.826871835803087332e-04
2.389000000000000057e+01,8.323818615506065575e-04
2.390000000000000213e+01,8.525128574717706024e-04
2.391000000000000014e+01,8.572902697260030612e-04
2.392000000000000171e+01,8.347278893692667689e-04
2.392999999999999972e+01,7.614715420576240483e-04
2.394000000000000128e+01,6.436031680644639002e-04
2.394999999999999929e+01,5.179739898300861909e-04
2.396000000000000085e+01,4.075484958784946605e-04
2.396999999999999886e+01,3.005070716757300090e-04
2.398000000000000043e+01,1.811163408764072252e-04
2.399000000000000199e+01,6.244588585184863809e-05
2.400000000000000000e+01,-2.427300287922843410e-05
2.401000000000000156e+01,-6.567464236364442196e-05
2.401999999999999957e+01,-7.850054811453554063e-05
2.403000000000000114e+01,-8.944203436310037975e-05
2.403999999999999915e+01,-1.130467824140733105e-04
2.405000000000000071e+01,-1.457688269960705869e-04
2.406000000000000227e+01,-1.722726076610420426e-04
2.407000000000000028e+01,-1.777159928762887288e-04
2.408000000000000185e+01,-1.605666602522615085e-04
2.408999999999999986e+01,-1.343274485524731084e-04
2.410000000000000142e+01,-1.129636907370499101e-04
2.410999999999999943e+01,-9.586156622908167078e-05
2.412000000000000099e+01,-7.108155299711366951e-05
2.412999999999999901e+01,-2.935522087268570713e-05
2.414000000000000057e+01,3.243364238056194431e-05
2.415000000000000213e+01,1.141773150098353024e-04
2.416000000000000014e+01,2.068563717096767100e-04
2.417000000000000171e+01,2.895273759938424328e-04
2.417999999999999972e+01,3.459484577923292747e-04
2.419000000000000128e+01,3.853168409299386615e-04
2.419999999999999929e+01,4.320816156049943476e-04
2.421000000000000085e+01,4.897624747924483359e-04
2.421999999999999886e+01,5.320383075972069057e-04
2.423000000000000043e+01,5.395331238780326413e-04
2.424000000000000199e+01,5.278108347867039316e-04
2.425000000000000000e+01,5.222513580142507843e-04
2.426000000000000156e+01,5.181819122443100849e-04
2.426999999999999957e+01,4.896621809254986246e-04
2.428000000000000114e+01,4.335264016296818735e-04
2.428999999999999915e+01,3.762794930726690999e-04
2.430000000000000071e+01,3.350073730251734261e-04
2.431000000000000227e+01,3.009362123273883307e-04
2.432000000000000028e+01,2.679500782112030654e-04
2.433000000000000185e+01,2.514677600367720266e-04
2.433999999999999986e+01,2.642485737104358426e-04
2.435000000000000142e+01,2.930778696514657893e-04
2.435999999999999943e+01,3.213253529437139319e-04
2.437000000000000099e+01,3.580013795518966835e-04
2.437999999999999901e+01,4.195705651023906319e-04
2.439000000000000057e+01,4.949287929928395269e-04
2.440000000000000213e+01,5.566642698133642594e-04
2.441000000000000014e+01,6.024310974596534720e-04
2.442000000000000171e+01,6.557223766939465105e-04
2.442999999999999972e+01,7.226028773090214683e-04
2.444000000000000128e+01,7.719904382852160220e-04
2.444999999999999929e+01,7.716046477998557028e-04
2.446000000000000085e+01,7.259353344769031323e-04
2.446999999999999886e+01,6.628457774509510705e-04
2.448000000000000043e+01,6.006980413581183061e-04
2.449000000000000199e+01,5.449100780135182924e-04
2.450000000000000000e+01,5.024610596903062451e-04
2.451000000000000156e+01,4.792215034318887852e-04
2.451999999999999957e+01,4.651073965804760637e-04
2.453000000000000114e+01,4.425034302141896462e-04
2.453999999999999915e+01,4.123358926143299457e-04
2.455000000000000071e+01,3.927832332961178944e-04
2.456000000000000227e+01,3.886786586804103394e-04
2.457000000000000028e+01,3.789637114966584210e-04
2.458000000000000185e+01,3.410891618104108683e-04
2.458999999999999986e+01,2.790161541352321247e-04
2.460000000000000142e+01,2.199520105961526827e-04
2.460999999999999943e+01,1.862824963592700543e-04
2.462000000000000099e+01,1.761074199566590743e-04
2.462999999999999901e+01,1.674064093253897073e-04
2.464000000000000057e+01,1.364909438243018785e-04
2.465000000000000213e+01,7.855401607592162050e-05
2.466000000000000014e+01,1.658497026159409370e-05
2.467000000000000171e+01,-1.386611274866291019e-05
2.467999999999999972e+01,6.233044508934426804e-06
2.469000000000000128e+01,6.726687603441044820e-05
2.469999999999999929e+01,1.470533732624245121e-04
2.471000000000000085e+01,2.322485835356922091e-04
2.471999999999999886e+01,3.205296297181724706e-04
2.473000000000000043e+01,4.108042916328297754e-04
2.474000000000000199e+01,5.032330258266023157e-04
2.475000000000000000e+01,6.020316826912441898e-04
2.476000000000000156e+01,7.033849075283531800e-04
2.476999999999999957e+01,7.837947315704872240e-04
2.478000000000000114e+01,8.181543979180382281e-04
2.478999999999999915e+01,8.140609051384904401e-04
2.480000000000000071e+01,8.096386293823748873e-04
2.481000000000000227e+01,8.271926396340270908e-04
2.482000000000000028e+01,8.442164207822496023e-04
2.483000000000000185e+01,8.252840129867774739e-04
2.483999999999999986e+01,7.732145426719447484e-04
2.485000000000000142e+01,7.268317119373019115e-04
2.485999999999999943e+01,7.119647227668053245e-04
2.487000000000000099e+01,7.178284799087195339e-04
2.487999999999999901e+01,7.228149162666839536e-04
2.489000000000000057e+01,7.226926048138375067e-04
2.490000000000000213e+01,7.227797515592183962e-04
2.491000000000000014e+01,7.207064580103511022e-04
2.492000000000000171e+01,7.174309858945509145e-04
2.492999999999999972e+01,7.327996760304846457e-04
2.494000000000000128e+01,7.871499633705835103e-04
2.494999999999999929e+01,8.682168636097476215e-04
2.496000000000000085e+01,9.315160171953872211e-04
2.496999999999999886e+01,9.388171513420627903e-04
2.498000000000000043e+01,8.886393326574623273e-04
2.499000000000000199e+01,8.069750724196400864e-04
2.500000000000000000e+01,7.198164684499015580e-04
2.501000000000000156e+01,6.398423828609472140e-04
2.501999999999999957e+01,5.671551670682827787e-04
2.503000000000000114e+01,4.941703876798885647e-04
2.503999999999999915e+01,4.148857492027423080e-04
2.505000000000000071e+01,3.341570105378984272e-04
2.506000000000000227e+01,2.673368550960217305e-04
2.507000000000000028e+01,2.278485988178038327e-04
2.508000000000000185e+01,2.160983250687667891e-04
2.508999999999999986e+01,2.217869221485199455e-04
2.510000000000000142e+01,2.292053114678674602e-04
2.510999999999999943e+01,2.205355395370858004e-04
2.512000000000000099e+01,1.887150271047597326e-04
2.512999999999999901e+01,1.528208187307464111e-04
2.514000000000000057e+01,1.508372951320037080e-04
2.515000000000000213e+01,2.052694839780060034e-04
2.516000000000000014e+01,2.987238668457620335e-04
2.517000000000000171e+01,3.950425863516222750e-04
2.517999999999999972e+01,4.791005535052859205e-04
2.519000000000000128e+01,5.637027813023068323e-04
2.519999999999999929e+01,6.639923343704243284e-04
2.521000000000000085e+01,7.790777710438242555e-04
2.521999999999999886e+01,8.975139087492495270e-04
2.523000000000000043e+01,1.006253964204989210e-03
2.524000000000000199e+01,1.091191795717338627e-03
2.525000000000000000e+01,1.145115889598737275e-03
2.526000000000000156e+01,1.181074737597269993e-03
2.526999999999999957e+01,1.221576472575104958e-03
2.528000000000000114e+01,1.265938966121799838e-03
2.528999999999999915e+01,1.281086067444602928e-03
2.530000000000000071e+01,1.236230824354988406e-03
2.531000000000000227e+01,1.138145251227148371e-03
2.532000000000000028e+01,1.017971724252169632e-03
2.533000000000000185e+01,8.914836711788806916e-04
2.533999999999999986e+01,7.498314122480596476e-04
2.535000000000000142e+01,5.833351032496071446e-04
2.535999999999999943e+01,3.950031107400645784e-04
2.537000000000000099e+01,1.907771037639110307e-04
2.537999999999999901e+01,-2.236905440262709939e-05
2.539000000000000057e+01,-2.223218609031705172e-04
2.540000000000000213e+01,-3.782498465665971952e-04
2.541000000000000014e+01,-4.864599745191607472e-04
2.542000000000000171e+01,-5.845838667785671714e-04
2.542999999999999972e+01,-7.095047710681742781e-04
2.544000000000000128e+01,-8.476998738542352186e-04
2.544999999999999929e+01,-9.480179531487907974e-04
2.546000000000000085e+01,-9.820483551332313214e-04
2.546999999999999886e+01,-9.716104573136718787e-04
2.548000000000000043e+01,-9.534309157481332588e-04
2.549000000000000199e+01,-9.369182319387671463e-04
2.550000000000000000e+01,-9.074798472716181976e-04
2.551000000000000156e+01,-8.553187647889455916e-04
2.551999999999999957e+01,-7.837538257304441872e-04
2.553000000000000114e+01,-6.963584997027368745e-04
2.553999999999999915e+01,-5.931822473047639478e-04
2.555000000000000071e+01,-4.791538279292466024e-04
2.556000000000000227e+01,-3.627577601587073661e-04
2.557000000000000028e+01,-2.449848447172365455e-04
2.558000000000000185e+01,-1.194457818599105065e-04
2.558999999999999986e+01,1.501424608732167872e-05
2.560000000000000142e+01,1.491245150981317276e-04
2.560999999999999943e+01,2.721997501471876265e-04
2.562000000000000099e+01,3.805134165450805130e-04
2.562999999999999901e+01,4.759774662143841420e-04
2.564000000000000057e+01,5.628805139136186693e-04
2.565000000000000213e+01,6.450351966184736385e-04
2.566000000000000014e+01,7.170519336563648026e-04
2.567000000000000171e+01,7.593250396192435803e-04
2.567999999999999972e+01,7.542346683006610156e-04
2.569000000000000128e+01,7.090045979976054846e-04
2.569999999999999929e+01,6.487819060286370652e-04
2.571000000000000085e+01,5.850424296365308065e-04
2.571999999999999886e+01,5.076063559584634071e-04
2.573000000000000043e+01,4.123896014616582951e-04
2.574000000000000199e+01,3.164069665762823708e-04
2.575000000000000000e+01,2.313377895003229439e-04
2.576000000000000156e+01,1.391700137830460858e-04
2.576999999999999957e+01,1.656448966001517094e-05
2.578000000000000114e+01,-1.246080342245486612e-04
2.578999999999999915e+01,-2.464749462249309813e-04
2.580000000000000071e+01,-3.338055322135574654e-04
2.581000000000000227e+01,-4.086477229355647573e-04
2.582000000000000028e+01,-4.944320365273188744e-04
2.583000000000000185e+01,-5.906965600952086403e-04
2.583999999999999986e+01,-6.916425611198642395e-04
2.585000000000000142e+01,-8.048954880501449187e-04
2.585999999999999943e+01,-9.331337251882343854e-04
2.587000000000000099e+01,-1.055207318305895160e-03
2.587999999999999901e+01,-1.148253236971077647e-03
2.589000000000000057e+01,-1.218422775974738713e-03
2.590000000000000213e+01,-1.288564103576974760e-03
2.591000000000000014e+01,-1.361332931093987971e-03
2.592000000000000171e+01,-1.416799328129252555e-03
2.592999999999999972e+01,-1.445465718106358176e-03
2.594000000000000128e+01,-1.460106579133083581e-03
2.594999999999999929e+01,-1.468882615922599945e-03
2.596000000000000085e+01,-1.456964563434315525e-03
2.596999999999999886e+01,-1.407028223243553472e-03
2.598000000000000043e+01,-1.323026791867081605e-03
2.599000000000000199e+01,-1.218939349139599440e-03
2.600000000000000000e+01,-1.095565730468813425e-03
2.601000000000000156e+01,-9.447674056835548943e-04
2.601999999999999957e+01,-7.702396254590271633e-04
2.603000000000000114e+01,-5.892370026849445483e-04
2.603999999999999915e+01,-4.167673355430156438e-04
2.605000000000000071e+01,-2.623365654565960469e-04
2.606000000000000227e+01,-1.406082636166684991e-04
2.607000000000000028e+01,-6.706640408186520215e-05
2.608000000000000185e+01,-3.690281211420382728e-05
2.608999999999999986e+01,-2.205902734948069887e-05
2.610000000000000142e+01,2.970689483215130551e-07
2.610999999999999943e+01,2.245227395364124716e-05
2.612000000000000099e+01,1.643922588530744402e-05
2.612999999999999901e+01,-3.673787472251199056e-05
2.614000000000000057e+01,-1.352015368039264460e-04
2.615000000000000213e+01,-2.653124643004968366e-04
2.616000000000000014e+01,-4.115744759972685650e-04
2.617000000000000171e+01,-5.611372515584500328e-04
2.617999999999999972e+01,-7.090376019664306221e-04
2.619000000000000128e+01,-8.592868859983193199e-04
2.619999999999999929e+01,-1.014866382420512260e-03
2.621000000000000085e+01,-1.169133918365487324e-03
2.621999999999999886e+01,-1.314049768894969472e-03
2.623000000000000043e+01,-1.453080656477047242e-03
2.624000000000000199e+01,-1.594452819844597918e-03
2.625000000000000000e+01,-1.732195786134816491e-03
2.626000000000000156e+01,-1.846034477242989138e-03
2.626999999999999957e+01,-1.922365106901443308e-03
2.628000000000000114e+01,-1.964338129524276222e-03
2.628999999999999915e+01,-1.977892981098376343e-03
2.630000000000000071e+01,-1.962411621022061743e-03
2.631000000000000227e+01,-1.922355418395099757e-03
2.632000000000000028e+01,-1.871455541765979901e-03
2.633000000000000185e+01,-1.812133564547372018e-03
2.633999999999999986e+01,-1.722495006747025133e-03
2.635000000000000142e+01,-1.582265891335195990e-03
2.635999999999999943e+01,-1.406916403625222030e-03
2.637000000000000099e+01,-1.234947883312755967e-03
2.637999999999999901e+01,-1.082230030048389772e-03
2.639000000000000057e+01,-9.311421944144187375e-04
2.640000000000000213e+01,-7.690626319591968227e-04
